name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
Retuerta del Bullaque,56577,Valid,"Iron, IAB-MG",100000,Found,1980,39.458890,-4.377500,"(39.45889, -4.3775)"
Rhine Villa,22594,Valid,"Iron, IIIE",3325,Found,1900,-34.666670,139.283330,"(-34.66667, 139.28333)"
Rhineland,22595,Valid,H5,6240,Found,1961,33.533330,-99.616670,"(33.53333, -99.61667)"
Rica Aventura,22596,Valid,"Iron, IVA",5395,Found,1910,-21.983330,-69.616670,"(-21.98333, -69.61667)"
Richa,22598,Valid,"Iron, IID",1500,Found,1960,10.000000,9.000000,"(10.0, 9.0)"
Richfield,22600,Valid,LL3.7,40800,Found,1983,37.222220,-101.681390,"(37.22222, -101.68139)"
Richland,22601,Valid,"Iron, IIAB",50600,Found,1951,31.900000,-96.400000,"(31.9, -96.4)"
Ridgecrest,22604,Valid,H5,9.69,Found,1958,35.583330,-117.566670,"(35.58333, -117.56667)"
Rifle,22605,Valid,"Iron, IAB-MG",102700,Found,1948,38.516670,-107.833330,"(38.51667, -107.83333)"
Rincon,22606,Valid,L6,249.4,Found,1995,-23.870830,-67.176390,"(-23.87083, -67.17639)"
Rio do Pires,22608,Valid,L6,118,Found,1991,-13.123330,-42.288500,"(-13.12333, -42.2885)"
Rio Limay,22609,Valid,L5,280000,Found,1995,-39.850000,-69.483330,"(-39.85, -69.48333)"
Rio Rancho,55670,Valid,L6,1001,Found,2011,35.300000,-106.633330,"(35.3, -106.63333)"
River,22612,Valid,L5,190.5,Found,1965,-30.366670,126.016670,"(-30.36667, 126.01667)"
Riverton,22613,Valid,H5,103.3,Found,1960,50.940000,-96.991670,"(50.94, -96.99167)"
Roach,22616,Valid,LL6,10.56,Found,1998,35.633330,-115.366670,"(35.63333, -115.36667)"
Rock Creek,22638,Valid,L5,1641,Found,1980,34.422220,-101.497500,"(34.42222, -101.4975)"
Rock Springs,22639,Valid,L6,52.7,Found,2003,41.650000,-109.025000,"(41.65, -109.025)"
Rodeo,22643,Valid,"Iron, IID",44000,Found,1852,25.333330,-104.666670,"(25.33333, -104.66667)"
Roebourne,22644,Valid,"Iron, IIIAB",86860,Found,1892,-22.333330,118.000000,"(-22.33333, 118.0)"
Rogers,22645,Valid,L,982,Found,1974,34.065000,-103.408330,"(34.065, -103.40833)"
Rolla (1936),22646,Valid,H5,440,Found,1936,37.116670,-101.600000,"(37.11667, -101.6)"
Rolla (1939),22647,Valid,H4,207.5,Found,1939,37.116670,-101.600000,"(37.11667, -101.6)"
Rolla (1941),22648,Valid,H5,435,Found,1941,37.083330,-101.600000,"(37.08333, -101.6)"
Rolla (d),22649,Valid,H,50,Found,1942,37.083330,-101.600000,"(37.08333, -101.6)"
Romashki,52890,Valid,L6,3400,Found,2009,50.285330,46.699670,"(50.28533, 46.69967)"
Romero,22651,Valid,H4,17200,Found,1938,35.766670,-102.950000,"(35.76667, -102.95)"
Roosevelt,22655,Valid,H3.4,5200,Found,1972,34.866670,-98.950000,"(34.86667, -98.95)"
Roper River,22763,Valid,"Iron, IIIAB",6400,Found,1953,-15.000000,135.000000,"(-15.0, 135.0)"
Rosamond,57434,Valid,LL3,11.1,Found,2012,34.827930,-118.146400,"(34.82793, -118.1464)"
Rosamond Dry Lake,22764,Valid,L,850,Found,1940,34.833330,-118.066670,"(34.83333, -118.06667)"
Rosario,22765,Valid,"Iron, IAB-MG",2700,Found,1896,14.600000,-88.683330,"(14.6, -88.68333)"
Rosebud,22767,Valid,H5,54900,Found,1915,30.816670,-97.050000,"(30.81667, -97.05)"
Round Top (a),22768,Valid,L5,9935,Found,1934,30.058060,-96.651390,"(30.05806, -96.65139)"
Round Top (b),22769,Valid,H4,7166,Found,1939,30.066670,-96.700000,"(30.06667, -96.7)"
Roundsprings,22770,Valid,H5,6000,Found,1986,39.166670,-98.433330,"(39.16667, -98.43333)"
Roundup,22771,Valid,"Iron, IIIAB",17590,Found,1990,46.783330,-108.566670,"(46.78333, -108.56667)"
Rowena,22772,Valid,H6,34700,Found,1962,-29.800000,148.633330,"(-29.8, 148.63333)"
Roy (1933),22774,Valid,L5,47200,Found,1933,35.950000,-104.200000,"(35.95, -104.2)"
Roy (1934),22775,Valid,L6,5619,Found,1934,35.950000,-104.200000,"(35.95, -104.2)"
"Ruff's Mountain",22779,Valid,"Iron, IIIAB",53070,Found,1844,34.300000,-81.400000,"(34.3, -81.4)"
Rumanová,22781,Valid,H5,4300,Found,1994,48.348000,17.866000,"(48.348, 17.866)"
Rush County,22785,Valid,H5,4300,Found,1948,39.500000,-85.500000,"(39.5, -85.5)"
Rush Creek,22786,Valid,L6,9300,Found,1938,38.616670,-102.716670,"(38.61667, -102.71667)"
Rushville,22787,Valid,L5,50,Found,1866,39.616670,-85.450000,"(39.61667, -85.45)"
Russel Gulch,22788,Valid,"Iron, IIIAB",13200,Found,1863,39.800000,-105.500000,"(39.8, -105.5)"
Ryan Field,22789,Valid,H5,8.9,Found,1982,32.133330,-111.133330,"(32.13333, -111.13333)"
Ryder Gletcher,22790,Valid,L5,5288,Found,1988,81.166670,-49.000000,"(81.16667, -49.0)"
Sacramento Mountains,22794,Valid,"Iron, IIIAB",237200,Found,1890,32.916670,-104.666670,"(32.91667, -104.66667)"
Safsaf,22795,Valid,L6,11870,Found,1998,30.266670,-4.666670,"(30.26667, -4.66667)"
Saginaw,22797,Valid,Iron,44500,Found,1979,32.865830,-97.323060,"(32.86583, -97.32306)"
Saint Augustine,23080,Valid,"Iron, IID",22000,Found,1974,40.716670,-90.416670,"(40.71667, -90.41667)"
Saint-Aubin,23096,Valid,"Iron, IIIAB",472000,Found,1968,48.483330,3.583330,"(48.48333, 3.58333)"
Sainte Rose,23720,Valid,H3.6,430,Found,1983,-21.192220,55.686390,"(-21.19222, 55.68639)"
Salaices,23105,Valid,H4,24500,Found,1971,27.000000,-105.250000,"(27.0, -105.25)"
Salar de Atacama,53813,Valid,L6,223,Found,2008,-23.826000,-68.572170,"(-23.826, -68.57217)"
Salar de Imilac,23106,Valid,H5,1005,Found,2000,-24.203330,-68.805000,"(-24.20333, -68.805)"
Salina,23108,Valid,Iron,235,Found,1908,38.983330,-111.850000,"(38.98333, -111.85)"
Saline,23109,Valid,H5,30800,Found,1901,39.400000,-100.400000,"(39.4, -100.4)"
Salla,23110,Valid,L6,7000,Found,1963,66.800000,28.450000,"(66.8, 28.45)"
Salt Lake City,23112,Valid,H5,875,Found,1869,40.916670,-111.666670,"(40.91667, -111.66667)"
Salt River,23113,Valid,"Iron, IIC",3600,Found,1850,37.950000,-85.783330,"(37.95, -85.78333)"
"Sam's Valley",23116,Valid,"Iron, IIIAB",6920,Found,1894,42.533330,-122.875000,"(42.53333, -122.875)"
San Angelo,23117,Valid,"Iron, IIIAB",88000,Found,1897,31.416670,-100.350000,"(31.41667, -100.35)"
San Bernardino Wash,55265,Valid,L5,258,Found,2010,34.000560,-115.729720,"(34.00056, -115.72972)"
San Borjita,23118,Valid,L4,12300,Found,1983,-27.558610,-56.134440,"(-27.55861, -56.13444)"
San Carlos,23119,Valid,H4,3600,Found,1942,-35.533330,-58.766670,"(-35.53333, -58.76667)"
San Cristobal,23121,Valid,"Iron, IAB-ung",5000,Found,1882,-23.433330,-69.500000,"(-23.43333, -69.5)"
San Emigdio,23122,Valid,H4,36000,Found,1887,36.000000,-119.000000,"(36.0, -119.0)"
San Francisco del Mezquital,23123,Valid,"Iron, IIAB",7500,Found,1868,23.483330,-104.366670,"(23.48333, -104.36667)"
San Francisco Mountains,23124,Valid,"Iron, IVA",1700,Found,1920,35.000000,-112.000000,"(35.0, -112.0)"
San Joaquin,47356,Valid,L5/6,31.8,Found,2005,32.166570,-111.117180,"(32.16657, -111.11718)"
San José,23125,Valid,H5,532,Found,1944,24.700000,-99.083330,"(24.7, -99.08333)"
San Pedro Springs,23131,Valid,L6,72,Found,1887,29.500000,-98.500000,"(29.5, -98.5)"
Sanclerlandia,23132,Valid,"Iron, IIIAB",279000,Found,1971,-16.216670,-50.300000,"(-16.21667, -50.3)"
Sand Creek,23133,Valid,H5,2443,Found,1986,39.430000,-99.995000,"(39.43, -99.995)"
Sand Draw,23134,Valid,H5,1200,Found,1947,40.816670,-102.250000,"(40.81667, -102.25)"
Sanderson,23135,Valid,"Iron, IIIAB",6800,Found,1936,30.133330,-102.150000,"(30.13333, -102.15)"
Sandy Creek,23158,Valid,L5,1330,Found,1999,40.433330,-98.066670,"(40.43333, -98.06667)"
Sandia Mountains,23156,Valid,"Iron, IIAB",45000,Found,1925,35.250000,-106.500000,"(35.25, -106.5)"
Sandtown,23157,Valid,"Iron, IIIAB",9350,Found,1938,35.933330,-91.633330,"(35.93333, -91.63333)"
Santa Apolonia,23160,Valid,"Iron, IIIAB",1316000,Found,1872,19.216670,-98.300000,"(19.21667, -98.3)"
Santa Catharina,23162,Valid,"Iron, IAB-ung",7000000,Found,1875,-26.216670,-48.600000,"(-26.21667, -48.6)"
Santa Clara,23163,Valid,"Iron, IVB",63000,Found,1976,24.466670,-103.350000,"(24.46667, -103.35)"
Santa Luzia,23166,Valid,"Iron, IIAB",1918000,Found,1921,-16.266670,-47.950000,"(-16.26667, -47.95)"
Santa Rosa,23167,Valid,"Iron, IC",825000,Found,1810,5.916670,-73.000000,"(5.91667, -73.0)"
Santa Rosalia,23168,Valid,"Pallasite, PMG",1631,Found,1950,27.333330,-112.333330,"(27.33333, -112.33333)"
Santa Vitoria do Palmar,35478,Valid,L3,50400,Found,2003,-33.509440,-53.410830,"(-33.50944, -53.41083)"
Santiago Papasquiero,23169,Valid,"Iron, ungrouped",119500,Found,1958,24.500000,-106.000000,"(24.5, -106.0)"
São João Nepomuceno,23170,Valid,"Iron, IVA-an",15300,Found,1960,-21.550000,-43.016670,"(-21.55, -43.01667)"
São Julião de Moreira,23172,Valid,"Iron, IIAB",162000,Found,1883,41.766110,-8.583610,"(41.76611, -8.58361)"
Saotome,23174,Valid,"Iron, IVA",10880,Found,1892,36.500000,137.000000,"(36.5, 137.0)"
Sappa,23175,Valid,L6,5950,Found,1983,39.844330,-100.510000,"(39.84433, -100.51)"
Sardis,23177,Valid,"Iron, IAB complex",800000,Found,1940,32.948890,-81.865000,"(32.94889, -81.865)"
Sarepta,23178,Valid,"Iron, IAB-MG",14000,Found,1854,48.483330,44.816670,"(48.48333, 44.81667)"
Sargiin Gobi,23179,Valid,"Iron, IAB complex",17500,Found,1964,45.983500,105.758830,"(45.9835, 105.75883)"
Sarratola,23186,Valid,L5,265,Found,1948,24.400000,81.883330,"(24.4, 81.88333)"
Savannah,23189,Valid,"Iron, IIIAB",60000,Found,1923,35.166670,-88.183330,"(35.16667, -88.18333)"
Sawtooth Knob,23191,Valid,"Iron, IIAB",18.54,Found,2002,40.862170,-118.541670,"(40.86217, -118.54167)"
Sawyer,53806,Valid,H4,8100,Found,2006,37.523920,-98.629930,"(37.52392, -98.62993)"
Schaap-Kooi,23456,Valid,H4,2700,Found,1910,-32.083330,21.333330,"(-32.08333, 21.33333)"
Schwetz,23461,Valid,"Iron, IIIAB",21500,Found,1850,53.400000,18.450000,"(53.4, 18.45)"
Scott City,23462,Valid,H5,2135,Found,1905,38.466670,-100.933330,"(38.46667, -100.93333)"
Scottsville,23466,Valid,"Iron, IIAB",10000,Found,1867,36.766670,-86.166670,"(36.76667, -86.16667)"
Scurry,23468,Valid,H5,118000,Found,1937,32.500000,-101.000000,"(32.5, -101.0)"
Seagraves,23469,Valid,H4,13000,Found,1962,32.933330,-102.583330,"(32.93333, -102.58333)"
Seagraves (b),23470,Valid,H5,4600,Found,1976,32.917220,-102.500000,"(32.91722, -102.5)"
Seagraves (c),23471,Valid,L6/7,26810,Found,1989,32.983330,-102.566670,"(32.98333, -102.56667)"
Seeläsgen,23474,Valid,"Iron, IAB-MG",102000,Found,1847,52.266670,15.550000,"(52.26667, 15.55)"
Séguédine,23477,Valid,H6,444,Found,2002,20.818330,12.973330,"(20.81833, 12.97333)"
Seguin,23478,Valid,H6,750,Found,1956,39.366670,-100.633330,"(39.36667, -100.63333)"
Seibert (a),23479,Valid,H5,3500,Found,1941,39.300000,-102.833330,"(39.3, -102.83333)"
Seibert (b),23480,Valid,L6,8600,Found,1991,39.276670,-102.886670,"(39.27667, -102.88667)"
Selcany,23482,Valid,Iron,20,Found,1900,49.750000,14.416670,"(49.75, 14.41667)"
Selden,23484,Valid,LL5,1560,Found,1960,39.533330,-100.566670,"(39.53333, -100.56667)"
Seligman,23485,Valid,"Iron, IAB-MG",2200,Found,1949,35.283330,-112.866670,"(35.28333, -112.86667)"
Selma,23486,Valid,H4,140600,Found,1906,32.400000,-87.000000,"(32.4, -87.0)"
Seminole,23488,Valid,H4,43900,Found,1961,32.683330,-102.616670,"(32.68333, -102.61667)"
Seminole (b),23489,Valid,H4,1184,Found,1965,32.543330,-102.705000,"(32.54333, -102.705)"
Seminole (c),23490,Valid,H4,1711,Found,1967,32.550000,-102.391670,"(32.55, -102.39167)"
Seminole (d),23491,Valid,H6,1710,Found,1976,32.716670,-102.650000,"(32.71667, -102.65)"
Seminole (e),23492,Valid,H5,758.2,Found,1977,32.716670,-102.650000,"(32.71667, -102.65)"
Seminole (f),54436,Valid,H5,5421,Found,2008,32.700380,-102.672680,"(32.70038, -102.67268)"
Seminole (g),55293,Valid,H5,640.4,Found,1999,32.716670,-102.650000,"(32.71667, -102.65)"
Seminole Draw (a),23493,Valid,L6,478,Found,1976,32.716670,-102.650000,"(32.71667, -102.65)"
Seminole Draw (b),23494,Valid,H5,1192.7,Found,1976,32.716670,-102.650000,"(32.71667, -102.65)"
Seneca,23497,Valid,H4,1900,Found,1936,39.833330,-96.066670,"(39.83333, -96.06667)"
Seneca Falls,23498,Valid,"Iron, IIIAB",4000,Found,1850,42.916670,-76.783330,"(42.91667, -76.78333)"
Seneca Township,23499,Valid,"Iron, IVA",11500,Found,1923,41.783330,-84.183330,"(41.78333, -84.18333)"
Serrania de Varas,23503,Valid,"Iron, IVA",1500,Found,1875,-24.550000,-69.066670,"(-24.55, -69.06667)"
Seth Ward,23505,Valid,H5,3800,Found,1977,34.268890,-101.647220,"(34.26889, -101.64722)"
Sevaruyo,23506,Valid,H5,12.37,Found,2001,-19.367750,-66.967870,"(-19.36775, -66.96787)"
Severny Kolchim,23507,Valid,H3,1390,Found,1965,60.500000,57.000000,"(60.5, 57.0)"
Seymchan,23510,Valid,"Pallasite, PMG",323300,Found,1967,62.900000,152.433330,"(62.9, 152.43333)"
Seymour,23511,Valid,"Iron, IAB-MG",25900,Found,1940,37.237500,-92.786940,"(37.2375, -92.78694)"
Shafter Lake,23513,Valid,H5,3027,Found,1933,32.400000,-102.583330,"(32.4, -102.58333)"
Shahdad,52642,Valid,H5,1074,Found,2005,30.553830,57.784170,"(30.55383, 57.78417)"
Shallowater,23522,Valid,Aubrite,4650,Found,1936,33.700000,-101.933330,"(33.7, -101.93333)"
Shangdu,23523,Valid,"Iron, IIIAB",247000,Found,1957,42.500000,114.000000,"(42.5, 114.0)"
Sharon Springs,23524,Valid,L6,23400,Found,1983,38.770830,-101.798330,"(38.77083, -101.79833)"
Shaw,23526,Valid,L6/7,17500,Found,1937,39.533330,-103.333330,"(39.53333, -103.33333)"
Sheephole Valley,23527,Valid,H4,62.1,Found,1999,34.125000,-115.563330,"(34.125, -115.56333)"
Shibayama,23532,Valid,L6,235,Found,1969,35.765000,140.410000,"(35.765, 140.41)"
Shields,23533,Valid,H5,9780,Found,1962,38.700000,-100.350000,"(38.7, -100.35)"
Shingle Springs,23535,Valid,"Iron, ungrouped",39000,Found,1869,38.666670,-120.933330,"(38.66667, -120.93333)"
Shirahagi,23536,Valid,"Iron, IVA",22700,Found,1890,36.700000,137.366670,"(36.7, 137.36667)"
Shiraiwa,23537,Valid,H4,950,Found,1915,39.500000,140.200000,"(39.5, 140.2)"
Shohaku,23580,Valid,Iron,101,Found,1938,40.316670,126.916670,"(40.31667, 126.91667)"
Shrewsbury,23581,Valid,"Iron, IAB-sLL",12000,Found,1907,39.766670,-76.666670,"(39.76667, -76.66667)"
Sidney,23585,Valid,L,6000,Found,1941,41.050000,-102.900000,"(41.05, -102.9)"
Sierra Blanca,23587,Valid,"Iron, IAB?",405,Found,1784,27.150000,-104.900000,"(27.15, -104.9)"
Sierra Colorada,23588,Valid,L5,71300,Found,1995,-40.800000,-67.483330,"(-40.8, -67.48333)"
Sierra County,23589,Valid,H5,1000,Found,1962,33.000000,-107.500000,"(33.0, -107.5)"
Sierra Gorda,23590,Valid,"Iron, IIAB",26000,Found,1898,-22.900000,-69.350000,"(-22.9, -69.35)"
Sierra Sandon,23591,Valid,"Iron, IIIAB",6330,Found,1923,-25.166670,-69.283330,"(-25.16667, -69.28333)"
Signal Mountain,23592,Valid,"Iron, IVA",63500,Found,1919,32.500000,-115.500000,"(32.5, -115.5)"
Silet,45009,Valid,L5,971,Found,2004,22.783330,4.150000,"(22.78333, 4.15)"
Silurian Dry Lake,23595,Valid,LL6,43.8,Found,2000,35.517520,-116.176070,"(35.51752, -116.17607)"
Silver Bell,23596,Valid,"Iron, IIAB",5100,Found,1939,32.483330,-111.566670,"(32.48333, -111.56667)"
Silver Crown,23597,Valid,"Iron, IAB-MG",11600,Found,1887,41.233330,-104.983330,"(41.23333, -104.98333)"
Silverton (New South Wales),23600,Valid,L6,350.7,Found,1883,-31.883330,141.200000,"(-31.88333, 141.2)"
Silverton (Texas),23601,Valid,H4,2576,Found,1938,34.533330,-101.183330,"(34.53333, -101.18333)"
Simbirsk (of P. Partsch),23602,Valid,OC,1500,Found,1838,54.300000,48.400000,"(54.3, 48.4)"
Simondium,23604,Valid,Mesosiderite-A4,1600,Found,1907,-33.850000,18.950000,"(-33.85, 18.95)"
Singhur,23612,Valid,Pallasite?,14180,Found,1847,18.316670,73.916670,"(18.31667, 73.91667)"
Siratik,23615,Valid,"Iron, IIAB",1700,Found,1716,14.000000,-11.000000,"(14.0, -11.0)"
Siwa,23618,Valid,L5-6,36,Found,1994,28.500000,25.500000,"(28.5, 25.5)"
Skiff,23622,Valid,H4,3540,Found,1966,49.250000,-111.866670,"(49.25, -111.86667)"
Skookum,23623,Valid,"Iron, IVB",16000,Found,1905,63.916670,-139.333330,"(63.91667, -139.33333)"
Slaton,23625,Valid,L4,1070,Found,1941,33.433330,-101.750000,"(33.43333, -101.75)"
Sligo,23644,Valid,H3.9,78,Found,1976,33.118610,-102.740560,"(33.11861, -102.74056)"
Slobodka (of P. Partsch),23646,Valid,L6,950,Found,1838,55.000000,35.000000,"(55.0, 35.0)"
Slovak,23647,Valid,H5,8220,Found,1962,34.650000,-91.583330,"(34.65, -91.58333)"
Smara,23648,Valid,Eucrite-pmict,12870,Found,2000,26.683330,-11.733330,"(26.68333, -11.73333)"
Smith Center,23649,Valid,L6,1585,Found,1937,39.833330,-99.016670,"(39.83333, -99.01667)"
Smithland,23650,Valid,"Iron, IVA",5000,Found,1839,37.133330,-88.400000,"(37.13333, -88.4)"
Smithonia,23651,Valid,"Iron, IIAB",69900,Found,1940,34.000000,-83.166670,"(34.0, -83.16667)"
"Smith's Mountain",23652,Valid,"Iron, IIIAB",5000,Found,1863,36.416670,-80.000000,"(36.41667, -80.0)"
Smithville,23654,Valid,"Iron, IAB-MG",70500,Found,1840,35.983330,-85.850000,"(35.98333, -85.85)"
Smokey Spring,57453,Valid,H4,254,Found,2011,40.954650,-118.496930,"(40.95465, -118.49693)"
Smyer,23655,Valid,H6,3273,Found,1968,33.583330,-102.166670,"(33.58333, -102.16667)"
Snake Bore,23656,Valid,H5,66,Found,1975,-31.100000,138.266670,"(-31.1, 138.26667)"
Snyder,23657,Valid,H3,16900,Found,1983,32.716670,-100.916670,"(32.71667, -100.91667)"
Snyder Hill,23658,Valid,L5,1160,Found,1994,32.158330,-111.113330,"(32.15833, -111.11333)"
Social Circle,23659,Valid,"Iron, IVA",99300,Found,1927,33.700000,-83.700000,"(33.7, -83.7)"
Soledade,23662,Valid,"Iron, IAB-MG",68000,Found,1986,-29.050000,-51.433330,"(-29.05, -51.43333)"
Sombrerete,23664,Valid,"Iron, IAB-sHL",10000,Found,1958,23.633330,-103.666670,"(23.63333, -103.66667)"
Somervell County,23665,Valid,"Pallasite, PMG",11800,Found,1919,32.183330,-97.800000,"(32.18333, -97.8)"
Somesbar,23666,Valid,H6,60,Found,1977,41.383330,-123.500000,"(41.38333, -123.5)"
Soper,23669,Valid,"Iron, ungrouped",3700,Found,1938,34.033330,-95.583330,"(34.03333, -95.58333)"
Souslovo,23673,Valid,L4,19300,Found,1997,55.429500,55.787270,"(55.4295, 55.78727)"
South Bend,23675,Valid,"Pallasite, PMG",2500,Found,1893,41.650000,-86.216670,"(41.65, -86.21667)"
South Byron,23676,Valid,"Iron, ungrouped",6000,Found,1915,43.033330,-78.033330,"(43.03333, -78.03333)"
South Dahna,23677,Valid,"Iron, IAB complex",275000,Found,1957,22.566670,48.300000,"(22.56667, 48.3)"
South Oman,23679,Valid,EH4/5,90,Found,1958,21.000000,56.666670,"(21.0, 56.66667)"
South Plains,23680,Valid,L5,4763,Found,1971,34.266670,-101.250000,"(34.26667, -101.25)"
Southampton,23682,Valid,Pallasite,3580,Found,2001,44.506420,-81.372170,"(44.50642, -81.37217)"
Spade,23686,Valid,H6,8860,Found,2000,34.001110,-102.128330,"(34.00111, -102.12833)"
Spearman,23687,Valid,"Iron, IIIAB",10400,Found,1934,36.250000,-101.216670,"(36.25, -101.21667)"
Springer,23688,Valid,H5,8143,Found,1965,36.346110,-97.185000,"(36.34611, -97.185)"
Springfield,23689,Valid,L6,3200,Found,1937,37.383330,-102.633330,"(37.38333, -102.63333)"
Springfield (b),23690,Valid,L,229.3,Found,1937,37.483330,-102.676670,"(37.48333, -102.67667)"
Springlake,23691,Valid,L6,17300,Found,1980,34.344440,-102.223610,"(34.34444, -102.22361)"
Springwater,23692,Valid,"Pallasite, PMG-an",67600,Found,1931,52.000000,-108.300000,"(52.0, -108.3)"
Ssyromolotovo,23694,Valid,"Iron, IIIAB",217000,Found,1873,58.616670,98.933330,"(58.61667, 98.93333)"
St. Ann,23079,Valid,H6,373.5,Found,1938,40.450000,-100.750000,"(40.45, -100.75)"
St. Francis Bay,23084,Valid,L6,531.6,Found,1976,-25.066670,14.883330,"(-25.06667, 14.88333)"
St. Francois County,23085,Valid,"Iron, IC",3600,Found,1863,37.750000,-90.500000,"(37.75, -90.5)"
St. Genevieve County,23086,Valid,"Iron, IIIF",244500,Found,1888,37.966670,-90.316670,"(37.96667, -90.31667)"
St. Lawrence,23088,Valid,LL6,2600,Found,1965,31.733330,-101.505000,"(31.73333, -101.505)"
St. Peter,23094,Valid,L5,6800,Found,1957,39.400000,-100.033330,"(39.4, -100.03333)"
St. Vrain,23095,Valid,OC,45.5,Found,1971,34.318330,-103.471670,"(34.31833, -103.47167)"
Starvation Flat,44800,Valid,L5,1250,Found,2002,36.784500,-114.949670,"(36.7845, -114.94967)"
Starvation Lake,23714,Valid,LL3.9,12000,Found,1975,-30.466670,141.083330,"(-30.46667, 141.08333)"
Statesboro,23715,Valid,L5,2158.2600000000002,Found,2000,32.437500,-81.916670,"(32.4375, -81.91667)"
Staunton,23716,Valid,"Iron, IIIE",43500,Found,1869,38.216670,-79.050000,"(38.21667, -79.05)"
Ste. Croix,23098,Valid,"Iron, IIIAB",4.8,Found,1988,46.836670,6.494720,"(46.83667, 6.49472)"
Steinbach,23722,Valid,"Iron, IVA-an",98000,Found,1724,50.500000,12.500000,"(50.5, 12.5)"
Sterley,56575,Valid,"Pallasite, PMG",1724.8,Found,1950,34.210000,-101.390000,"(34.21, -101.39)"
Sterling,23723,Valid,Pallasite,679.5,Found,1900,40.600000,-103.183330,"(40.6, -103.18333)"
Stockyard Creek,55551,Valid,H5,2700,Found,2008,-23.255560,116.900830,"(-23.25556, 116.90083)"
Stoneham,31330,Valid,H5,5000,Found,1960,40.637830,-103.697170,"(40.63783, -103.69717)"
Stonington,23727,Valid,H5,2700,Found,1942,37.283330,-102.200000,"(37.28333, -102.2)"
Stratton,23730,Valid,OC,121,Found,1964,39.221670,-102.590000,"(39.22167, -102.59)"
Streaky Bay,23731,Valid,L4,909,Found,1989,-32.866670,134.283330,"(-32.86667, 134.28333)"
Study Butte,23734,Valid,H3-6,417,Found,1983,29.301670,-103.500000,"(29.30167, -103.5)"
Sublette,23735,Valid,L6,1300,Found,1952,37.500000,-100.833330,"(37.5, -100.83333)"
Sueilila,45010,Valid,LL6,13266,Found,2005,24.636330,-14.716330,"(24.63633, -14.71633)"
Sukhoj Liman,23739,Valid,H4/5,48000,Found,1987,46.400000,30.800000,"(46.4, 30.8)"
Sulphur Springs Draw,23740,Valid,H5,1892,Found,1990,32.983330,-102.378330,"(32.98333, -102.37833)"
Summerfield,23743,Valid,L5,6200,Found,1979,34.766670,-102.416670,"(34.76667, -102.41667)"
Summit,23744,Valid,"Iron, IIAB",1000,Found,1890,34.200000,-86.483330,"(34.2, -86.48333)"
Sunray,23746,Valid,H4,4300,Found,1985,36.000000,-101.833330,"(36.0, -101.83333)"
Sunstone Knoll,23747,Valid,L6,15.6,Found,1985,39.162780,-112.708060,"(39.16278, -112.70806)"
Superstition Mountain,23759,Valid,H5,333,Found,2000,32.870830,-115.782500,"(32.87083, -115.7825)"
Surprise Springs,23761,Valid,"Iron, IAB-sLL",1500,Found,1899,34.166670,-115.916670,"(34.16667, -115.91667)"
Susuman,23762,Valid,"Iron, IIIAB",18900,Found,1957,62.721390,148.130280,"(62.72139, 148.13028)"
Sutton,23763,Valid,H5,7600,Found,1964,40.600000,-97.866670,"(40.6, -97.86667)"
Suwa,23764,Valid,Iron,203,Found,1915,36.033330,138.083330,"(36.03333, 138.08333)"
